dataset_id,matrix_id,modality,genome_assembly,annotation_release,feature_identifier_convention,versioned_unversioned_mixture,symbol_only,duplicate_raw_ids,suspicious_cross_species_ids,feature_metadata_access,audit_note,source_feature_count,feature_universe_sha256,universe_rows_materialized,raw_var_present,raw_var_feature_count,raw_var_matches_var,coordinate_like_peak_ids,invalid_peak_intervals,ordered_feature_identity_sha256,intended_project_role,foundation_eligible
GSE264624,data/external/v4/stage81a3_context/GSE264624_human_hippocampus_snRNA/GSE264624_RAW.tar::GSM8224171_24c-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264624,data/external/v4/stage81a3_context/GSE264624_human_hippocampus_snRNA/GSE264624_RAW.tar::GSM8224172_25c-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264624,data/external/v4/stage81a3_context/GSE264624_human_hippocampus_snRNA/GSE264624_RAW.tar::GSM8224173_26c-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264624,data/external/v4/stage81a3_context/GSE264624_human_hippocampus_snRNA/GSE264624_RAW.tar::GSM8224174_27c-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264624,data/external/v4/stage81a3_context/GSE264624_human_hippocampus_snRNA/GSE264624_RAW.tar::GSM8224175_32c-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264624,data/external/v4/stage81a3_context/GSE264624_human_hippocampus_snRNA/GSE264624_RAW.tar::GSM8224176_33c-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264624,data/external/v4/stage81a3_context/GSE264624_human_hippocampus_snRNA/GSE264624_RAW.tar::GSM8224177_36c-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264624,data/external/v4/stage81a3_context/GSE264624_human_hippocampus_snRNA/GSE264624_RAW.tar::GSM8224178_37c-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264624,data/external/v4/stage81a3_context/GSE264624_human_hippocampus_snRNA/GSE264624_RAW.tar::GSM8224179_38c-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264624,data/external/v4/stage81a3_context/GSE264624_human_hippocampus_snRNA/GSE264624_RAW.tar::GSM8224180_39c-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226199_V12F14-051_A1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,True,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226199_V12F14-051_B1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226199_V12F14-051_C1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226199_V12F14-051_D1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226200_V10B01-086_C1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226200_V10B01-086_D1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226201_V11L05-333_A1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226201_V11L05-333_B1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226201_V11L05-333_C1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226201_V11L05-333_D1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226202_V10B01-085_A1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226202_V10B01-085_B1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226202_V10B01-085_C1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226202_V10B01-085_D1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226203_V10B01-086_A1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226203_V10B01-086_B1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226204_V11L05-335_A1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226204_V11L05-335_B1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226204_V11L05-335_C1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226205_V11U08-084_A1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE264692,data/external/v4/stage81a3_context/GSE264692_human_hippocampus_Visium/GSE264692_RAW.tar::GSM8226205_V11U08-084_B1_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
